order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,item_count,total_item_price,total_freight,product_id,product_category_name_english,total_payment_value,payment_installments,payment_type,review_score,order_revenue,purchase_month,purchase_year,purchase_dow,purchase_hour,delivery_days_actual,delivery_delay
ord_466,cust_700,delivered,2023-04-29,2023-04-29 21:00:00,2023-04-30,2023-05-10,2023-05-09,u_cust_700,8956,Sao Paulo,BA,8956,-22.66722945395082,-46.49321661841768,Unknown,Unknown,,,,,,1764.506144026853,2,voucher,5.0,,4,2023,5,0,11,1
ord_467,cust_286,delivered,2023-07-09,2023-07-09 16:00:00,2023-07-11,2023-07-11,2023-07-19,u_cust_286,7102,Rio de Janeiro,BA,7102,-22.596770527319205,-46.69220724445208,Unknown,Unknown,1.0,371.913451091161,14.093742425356565,prod_32,computers_accessories,1233.6067449023385,3,credit_card,5.0,386.00719351651753,7,2023,6,0,2,-8
ord_468,cust_719,delivered,2023-09-12,2023-09-12 05:00:00,2023-09-14,2023-09-25,2023-09-22,u_cust_719,5432,Rio de Janeiro,RJ,5432,-22.63913339801986,-46.22544967252631,Unknown,Unknown,2.0,182.7970704927881,45.78563760386745,prod_38,health_beauty,778.2713709923717,3,debit_card,2.0,228.58270809665555,9,2023,1,0,13,3
ord_469,cust_113,delivered,2023-09-23,2023-09-23 17:00:00,2023-09-24,2023-10-05,2023-10-03,u_cust_113,8035,Salvador,MG,8035,-22.63777163606134,-46.41451549082902,Unknown,Unknown,,,,,,381.5558293311566,4,debit_card,4.0,,9,2023,5,0,12,2
ord_470,cust_479,delivered,2023-05-29,2023-05-29 10:00:00,2023-05-31,2023-06-09,2023-06-08,u_cust_479,5491,Rio de Janeiro,MG,5491,-22.44209922118949,-46.263277573498605,Unknown,Unknown,,,,,,223.96743045041924,6,voucher,1.0,,5,2023,0,0,11,1
ord_471,cust_21,delivered,2023-06-13,2023-06-13 21:00:00,2023-06-15,2023-06-25,2023-06-23,u_cust_21,9666,Salvador,SP,9666,-22.055742960354348,-46.3345270348627,Unknown,Unknown,2.0,603.579403778714,25.90663408280855,prod_3,watches_gifts,936.7859266393884,3,debit_card,5.0,629.4860378615225,6,2023,1,0,12,2
ord_472,cust_348,delivered,2023-05-20,2023-05-20 18:00:00,2023-05-21,2023-05-25,2023-05-30,u_cust_348,1876,Belo Horizonte,BA,1876,-22.4521884152752,-46.72698800445997,Unknown,Unknown,,,,,,734.5541148538176,1,debit_card,3.0,,5,2023,5,0,5,-5
ord_473,cust_725,delivered,2023-12-13,2023-12-13 07:00:00,2023-12-15,2023-12-25,2023-12-23,u_cust_725,9717,Rio de Janeiro,MG,9717,-22.55249103431366,-46.69361896306371,Unknown,Unknown,1.0,182.1051893898642,23.62854643178244,prod_29,health_beauty,349.17416776126964,1,debit_card,4.0,205.73373582164663,12,2023,2,0,12,2
ord_474,cust_682,delivered,2023-09-15,2023-09-15 03:00:00,2023-09-16,2023-09-18,2023-09-25,u_cust_682,4818,Salvador,BA,4818,-22.94143728947952,-46.1376967639736,Unknown,Unknown,,,,,,188.720771586514,9,debit_card,4.0,,9,2023,4,0,3,-7
ord_475,cust_565,delivered,2023-09-26,2023-09-26 13:00:00,2023-09-28,2023-10-01,2023-10-06,u_cust_565,6063,Belo Horizonte,RJ,6063,-22.733502799987157,-46.824375218671165,Unknown,Unknown,,,,,,215.11115853331376,9,voucher,3.0,,9,2023,1,0,5,-5
ord_476,cust_319,delivered,2023-06-30,2023-06-30 15:00:00,2023-07-02,2023-07-02,2023-07-10,u_cust_319,6625,Belo Horizonte,RJ,6625,-22.42491363861489,-46.36727161399244,Unknown,Unknown,2.0,417.0801956344761,82.0889065296596,prod_15,watches_gifts,590.3150713965974,5,boleto,5.0,499.1691021641357,6,2023,4,0,2,-8
ord_477,cust_125,delivered,2023-06-09,2023-06-09 20:00:00,2023-06-11,2023-06-12,2023-06-19,u_cust_125,7892,Salvador,MG,7892,-22.188286402279164,-46.13149560940323,Unknown,Unknown,2.0,521.8828051409581,81.69846860633058,prod_10,bed_bath_table,909.3171256417128,9,boleto,3.0,603.5812737472887,6,2023,4,0,3,-7
ord_478,cust_276,delivered,2023-12-17,2023-12-17 19:00:00,2023-12-18,2023-12-31,2023-12-27,u_cust_276,3327,Belo Horizonte,BA,3327,-22.61741117632908,-46.45348395498277,Unknown,Unknown,2.0,465.35719099678334,63.996649627972296,prod_12,computers_accessories,873.1158056717734,7,boleto,2.0,529.3538406247557,12,2023,6,0,14,4
ord_479,cust_203,delivered,2023-10-15,2023-10-15 03:00:00,2023-10-17,2023-10-24,2023-10-25,u_cust_203,2959,Sao Paulo,BA,2959,-22.98809553115215,-46.62994196395384,Unknown,Unknown,2.0,930.7116621246948,57.28326969288521,prod_23,bed_bath_table,835.7578065064852,9,credit_card,1.0,987.9949318175801,10,2023,6,0,9,-1
ord_480,cust_193,delivered,2023-10-15,2023-10-15 04:00:00,2023-10-16,2023-10-22,2023-10-25,u_cust_193,3811,Rio de Janeiro,BA,3811,-22.989636277652824,-46.8847087401164,Unknown,Unknown,,,,,,518.6051118163688,7,debit_card,1.0,,10,2023,6,0,7,-3
ord_481,cust_680,delivered,2023-08-14,2023-08-14 05:00:00,2023-08-15,2023-08-17,2023-08-24,u_cust_680,5300,Belo Horizonte,RJ,5300,-22.275541622990666,-46.68223949317505,Unknown,Unknown,1.0,288.79696230250784,12.902006286883283,prod_35,health_beauty,714.5560936203569,9,voucher,5.0,301.69896858939114,8,2023,0,0,3,-7
ord_482,cust_663,delivered,2023-01-11,2023-01-11 01:00:00,2023-01-13,2023-01-24,2023-01-21,u_cust_663,5637,Belo Horizonte,BA,5637,-22.68658663514633,-46.75347870416064,Unknown,Unknown,,,,,,125.44039827249485,2,voucher,3.0,,1,2023,2,0,13,3
ord_483,cust_546,delivered,2023-01-10,2023-01-10 04:00:00,2023-01-11,2023-01-17,2023-01-20,u_cust_546,4627,Salvador,MG,4627,-22.58983623076936,-46.41376132797011,Unknown,Unknown,1.0,186.6980797532838,33.63929346887821,prod_12,computers_accessories,771.3870672898672,8,credit_card,4.0,220.337373222162,1,2023,1,0,7,-3
ord_484,cust_695,delivered,2023-09-28,2023-09-28 12:00:00,2023-09-30,2023-10-09,2023-10-08,u_cust_695,1666,Salvador,BA,1666,-22.404520993334327,-46.365969607394966,Unknown,Unknown,1.0,160.60409763349898,28.116673953015,prod_36,watches_gifts,539.6775983174249,7,voucher,4.0,188.720771586514,9,2023,3,0,11,1
ord_485,cust_285,delivered,2023-09-30,2023-09-30 10:00:00,2023-10-01,2023-10-10,2023-10-10,u_cust_285,3975,Salvador,BA,3975,-22.33163477340957,-46.33232604899171,Unknown,Unknown,1.0,409.7163751807543,10.044432965784146,prod_1,watches_gifts,190.43756400249532,6,boleto,4.0,419.76080814653847,9,2023,5,0,10,0
ord_486,cust_56,delivered,2023-07-02,2023-07-02 23:00:00,2023-07-03,2023-07-10,2023-07-12,u_cust_56,7873,Sao Paulo,SP,7873,-22.471647877448763,-46.04853632025418,Unknown,Unknown,2.0,308.8012536185079,88.64578453679582,prod_1,watches_gifts,351.5165703117699,5,credit_card,2.0,397.4470381553037,7,2023,6,0,8,-2
ord_487,cust_733,delivered,2023-06-02,2023-06-02 21:00:00,2023-06-04,2023-06-12,2023-06-12,u_cust_733,2646,Salvador,MG,2646,-22.059878106689467,-46.88520403300184,Unknown,Unknown,,,,,,1184.2620143230654,4,voucher,2.0,,6,2023,4,0,10,0
ord_488,cust_302,delivered,2023-11-11,2023-11-11 20:00:00,2023-11-13,2023-11-17,2023-11-21,u_cust_302,4009,Salvador,RJ,4009,-22.037244652575676,-46.30411164232143,Unknown,Unknown,,,,,,680.5636241205652,7,credit_card,4.0,,11,2023,5,0,6,-4
ord_489,cust_162,delivered,2023-11-30,2023-11-30 13:00:00,2023-12-02,2023-12-08,2023-12-10,u_cust_162,4696,Salvador,MG,4696,-22.275459325939018,-46.192444449000696,Unknown,Unknown,,,,,,319.8165431466614,3,credit_card,5.0,,11,2023,3,0,8,-2
ord_490,cust_18,delivered,2023-05-04,2023-05-04 23:00:00,2023-05-06,2023-05-16,2023-05-14,u_cust_18,5555,Sao Paulo,MG,5555,-22.809245670256736,-46.21734498894442,Unknown,Unknown,,,,,,286.924064867201,8,voucher,2.0,,5,2023,3,0,12,2
ord_491,cust_369,delivered,2023-04-24,2023-04-24 14:00:00,2023-04-25,2023-05-02,2023-05-04,u_cust_369,2664,Belo Horizonte,BA,2664,-22.74401504620922,-46.75711376337521,Unknown,Unknown,,,,,,459.7583371443576,2,boleto,2.0,,4,2023,0,0,8,-2
ord_492,cust_263,delivered,2023-10-05,2023-10-05 23:00:00,2023-10-06,2023-10-18,2023-10-15,u_cust_263,5893,Salvador,MG,5893,-22.37048967784735,-46.1792175508271,Unknown,Unknown,,,,,,539.4951292026839,1,voucher,1.0,,10,2023,3,0,13,3
ord_493,cust_793,delivered,2023-08-01,2023-08-01 05:00:00,2023-08-02,2023-08-14,2023-08-11,u_cust_793,3551,Salvador,SP,3551,-22.487566767430685,-46.89670653244736,Unknown,Unknown,1.0,53.77669179489408,25.681979733720063,prod_9,health_beauty,835.7578065064852,2,debit_card,1.0,79.45867152861413,8,2023,1,0,13,3
ord_494,cust_112,delivered,2023-06-21,2023-06-21 04:00:00,2023-06-23,2023-06-25,2023-07-01,u_cust_112,8721,Salvador,SP,8721,-22.881603158572347,-46.67329078501962,Unknown,Unknown,,,,,,870.530292456107,9,debit_card,5.0,,6,2023,2,0,4,-6
ord_495,cust_487,delivered,2023-10-15,2023-10-15 14:00:00,2023-10-16,2023-10-23,2023-10-25,u_cust_487,8860,Sao Paulo,BA,8860,-22.831909414647026,-46.942564805805056,Unknown,Unknown,2.0,236.80261782932854,68.24924579356275,prod_29,health_beauty,631.725387746067,5,voucher,2.0,305.0518636228913,10,2023,6,0,8,-2
ord_496,cust_326,delivered,2023-06-23,2023-06-23 10:00:00,2023-06-25,2023-06-25,2023-07-03,u_cust_326,5495,Sao Paulo,BA,5495,-22.781019770108443,-46.07671758429686,Unknown,Unknown,1.0,425.5000341756375,7.842223767386269,prod_20,health_beauty,246.26622054931215,8,boleto,2.0,433.34225794302375,6,2023,4,0,2,-8
ord_497,cust_541,delivered,2023-04-23,2023-04-23 17:00:00,2023-04-24,2023-05-03,2023-05-03,u_cust_541,1823,Sao Paulo,RJ,1823,-22.699193838914567,-46.064729837418064,Unknown,Unknown,,,,,,842.9076540742716,3,debit_card,3.0,,4,2023,6,0,10,0
ord_498,cust_646,delivered,2023-05-02,2023-05-02 10:00:00,2023-05-04,2023-05-13,2023-05-12,u_cust_646,5719,Belo Horizonte,BA,5719,-22.65022754310492,-46.99863201563646,Unknown,Unknown,,,,,,608.2828824170723,7,debit_card,5.0,,5,2023,1,0,11,1
ord_499,cust_578,delivered,2023-02-01,2023-02-01 07:00:00,2023-02-02,2023-02-15,2023-02-11,u_cust_578,7042,Rio de Janeiro,MG,7042,-22.200008327444465,-46.794275172470336,Unknown,Unknown,,,,,,477.07516528527486,2,voucher,5.0,,2,2023,2,0,14,4
ord_500,cust_64,delivered,2023-08-10,2023-08-10 16:00:00,2023-08-11,2023-08-17,2023-08-20,u_cust_64,7439,Rio de Janeiro,BA,7439,-22.287945466308773,-46.90858562323031,Unknown,Unknown,,,,,,362.6868348624232,8,voucher,3.0,,8,2023,3,0,7,-3
ord_501,cust_291,delivered,2023-04-29,2023-04-29 01:00:00,2023-05-01,2023-05-05,2023-05-09,u_cust_291,2816,Sao Paulo,MG,2816,-22.83797758363556,-46.31392684457728,Unknown,Unknown,,,,,,725.3516360017352,7,voucher,3.0,,4,2023,5,0,6,-4
ord_502,cust_24,delivered,2023-02-08,2023-02-08 17:00:00,2023-02-09,2023-02-16,2023-02-18,u_cust_24,3047,Belo Horizonte,RJ,3047,-22.374066963151293,-46.31611602655373,Unknown,Unknown,2.0,550.4563633427222,58.744026768564346,prod_26,health_beauty,488.94981155526654,5,credit_card,1.0,609.2003901112865,2,2023,2,0,8,-2
ord_503,cust_548,delivered,2023-09-25,2023-09-25 21:00:00,2023-09-27,2023-10-01,2023-10-05,u_cust_548,2852,Sao Paulo,BA,2852,-22.37861539192617,-46.48209283935972,Unknown,Unknown,1.0,401.97763096472096,38.66932032778074,prod_27,computers_accessories,298.7358256910369,4,credit_card,5.0,440.6469512925017,9,2023,0,0,6,-4
ord_504,cust_0,delivered,2023-08-21,2023-08-21 09:00:00,2023-08-22,2023-09-01,2023-08-31,u_cust_0,8270,Sao Paulo,SP,8270,-22.164015550906527,-46.29903034542188,Unknown,Unknown,,,,,,472.53898626798514,1,credit_card,5.0,,8,2023,0,0,11,1
ord_505,cust_548,delivered,2023-01-18,2023-01-18 06:00:00,2023-01-19,2023-01-24,2023-01-28,u_cust_548,2852,Sao Paulo,BA,2852,-22.37861539192617,-46.48209283935972,Unknown,Unknown,,,,,,57.700486356823546,5,voucher,3.0,,1,2023,2,0,6,-4
ord_506,cust_140,delivered,2023-05-29,2023-05-29 19:00:00,2023-05-31,2023-06-10,2023-06-08,u_cust_140,7776,Sao Paulo,MG,7776,-22.498370191076905,-46.67352727018138,Unknown,Unknown,1.0,322.6150955158352,18.228261938463422,prod_25,sports_leisure,89.2233844806972,9,boleto,4.0,340.84335745429865,5,2023,0,0,12,2
ord_507,cust_743,delivered,2023-05-29,2023-05-29 13:00:00,2023-05-31,2023-06-09,2023-06-08,u_cust_743,7882,Belo Horizonte,RJ,7882,-22.67911860096336,-46.834675566019456,Unknown,Unknown,1.0,250.9703127080492,6.643417072161824,prod_35,health_beauty,873.1158056717734,4,debit_card,4.0,257.61372978021103,5,2023,0,0,11,1
ord_508,cust_647,delivered,2023-05-06,2023-05-06 03:00:00,2023-05-07,2023-05-18,2023-05-16,u_cust_647,3814,Sao Paulo,RJ,3814,-22.363529291449904,-46.07235729449141,Unknown,Unknown,2.0,197.51255739264755,35.02212919057257,prod_41,sports_leisure,782.3989029832001,9,credit_card,1.0,232.53468658322012,5,2023,5,0,12,2
ord_509,cust_187,delivered,2023-10-29,2023-10-29 07:00:00,2023-10-30,2023-11-06,2023-11-08,u_cust_187,2930,Salvador,BA,2930,-22.42055158075131,-46.73871263966316,Unknown,Unknown,1.0,420.1155726299537,15.88822860535232,prod_11,bed_bath_table,475.2035300490765,2,boleto,4.0,436.003801235306,10,2023,6,0,8,-2
ord_510,cust_127,delivered,2023-12-26,2023-12-26 22:00:00,2023-12-27,2024-01-06,2024-01-05,u_cust_127,4242,Belo Horizonte,BA,4242,-22.676149113443,-46.768154843450034,Unknown,Unknown,1.0,301.59023733196403,8.890058892802934,prod_21,computers_accessories,918.6997922049892,4,voucher,4.0,310.48029622476696,12,2023,1,0,11,1
ord_511,cust_200,delivered,2023-08-26,2023-08-26 09:00:00,2023-08-27,2023-09-03,2023-09-05,u_cust_200,2843,Rio de Janeiro,SP,2843,-22.76040511703461,-46.2283350617273,Unknown,Unknown,1.0,311.1975342924165,22.94696871158258,prod_28,bed_bath_table,513.4310682227042,9,credit_card,4.0,334.1445030039991,8,2023,5,0,8,-2
ord_512,cust_126,delivered,2023-05-15,2023-05-15 22:00:00,2023-05-16,2023-05-29,2023-05-25,u_cust_126,2678,Belo Horizonte,RJ,2678,-22.339352110861437,-46.26561635864505,Unknown,Unknown,1.0,159.87926656450333,9.300850144817051,prod_30,sports_leisure,539.0941123126495,4,voucher,2.0,169.18011670932037,5,2023,0,0,14,4
ord_513,cust_256,delivered,2023-05-31,2023-05-31 05:00:00,2023-06-01,2023-06-12,2023-06-10,u_cust_256,7893,Salvador,SP,7893,-22.24108775111297,-46.13558700893307,Unknown,Unknown,1.0,56.30257464058374,8.797457655274417,prod_2,sports_leisure,1764.506144026853,5,boleto,1.0,65.10003229585816,5,2023,2,0,12,2
ord_514,cust_675,delivered,2023-08-24,2023-08-24 10:00:00,2023-08-26,2023-08-28,2023-09-03,u_cust_675,4579,Belo Horizonte,MG,4579,-22.74596460155249,-46.33805041352011,Unknown,Unknown,,,,,,857.0770391608255,8,credit_card,3.0,,8,2023,3,0,4,-6
ord_515,cust_546,delivered,2023-08-12,2023-08-12 23:00:00,2023-08-14,2023-08-16,2023-08-22,u_cust_546,4627,Salvador,MG,4627,-22.58983623076936,-46.41376132797011,Unknown,Unknown,1.0,484.5151782363613,16.14040286638031,prod_0,health_beauty,550.49726674336,1,credit_card,4.0,500.6555811027416,8,2023,5,0,4,-6
ord_516,cust_193,delivered,2023-07-22,2023-07-22 17:00:00,2023-07-24,2023-08-02,2023-08-01,u_cust_193,3811,Rio de Janeiro,BA,3811,-22.989636277652824,-46.8847087401164,Unknown,Unknown,2.0,579.5000690693557,52.225318676711304,prod_18,watches_gifts,528.8959172312923,1,credit_card,2.0,631.725387746067,7,2023,5,0,11,1
ord_517,cust_702,delivered,2023-09-13,2023-09-13 12:00:00,2023-09-14,2023-09-26,2023-09-23,u_cust_702,6585,Rio de Janeiro,BA,6585,-22.84558505566001,-46.99219330551111,Unknown,Unknown,,,,,,767.4151668186962,9,credit_card,4.0,,9,2023,2,0,13,3
ord_518,cust_103,delivered,2023-03-27,2023-03-27 23:00:00,2023-03-28,2023-04-10,2023-04-06,u_cust_103,2028,Sao Paulo,SP,2028,-22.231049532840604,-46.54559024871853,Unknown,Unknown,,,,,,295.0042789985212,9,boleto,2.0,,3,2023,0,0,14,4
ord_519,cust_534,delivered,2023-05-30,2023-05-30 16:00:00,2023-05-31,2023-06-03,2023-06-09,u_cust_534,9647,Belo Horizonte,MG,9647,-22.132355967088,-46.1505957450328,Unknown,Unknown,1.0,249.77682587327948,42.74995546065985,prod_4,bed_bath_table,355.2976978380527,4,credit_card,1.0,292.5267813339393,5,2023,1,0,4,-6
ord_520,cust_264,delivered,2023-08-23,2023-08-23 03:00:00,2023-08-25,2023-08-30,2023-09-02,u_cust_264,8022,Sao Paulo,BA,8022,-22.144488824613493,-46.26208994633501,Unknown,Unknown,2.0,680.0207626778849,71.76677812141958,prod_31,computers_accessories,388.49486626865024,2,debit_card,4.0,751.7875407993045,8,2023,2,0,7,-3
ord_521,cust_383,delivered,2023-12-11,2023-12-11 22:00:00,2023-12-13,2023-12-24,2023-12-21,u_cust_383,5249,Sao Paulo,RJ,5249,-22.199216586626108,-46.77355623789611,Unknown,Unknown,5.0,1057.1375181990256,117.66040210173381,prod_26,health_beauty,402.5322099447634,9,debit_card,2.0,1174.7979203007594,12,2023,0,0,13,3
ord_522,cust_259,delivered,2023-01-22,2023-01-22 09:00:00,2023-01-23,2023-01-29,2023-02-01,u_cust_259,9754,Rio de Janeiro,BA,9754,-22.29331630429488,-46.98036772861235,Unknown,Unknown,1.0,234.8335762438266,24.75686699695165,prod_19,sports_leisure,1204.0252269545988,4,voucher,5.0,259.59044324077826,1,2023,6,0,7,-3
ord_523,cust_413,delivered,2023-12-14,2023-12-14 15:00:00,2023-12-15,2023-12-28,2023-12-24,u_cust_413,6732,Rio de Janeiro,SP,6732,-22.75031961201949,-46.35162692428194,Unknown,Unknown,2.0,633.1935609897355,70.25211334763299,prod_9,health_beauty,378.2680945282693,6,credit_card,5.0,703.4456743373685,12,2023,3,0,14,4
ord_524,cust_357,delivered,2023-10-12,2023-10-12 05:00:00,2023-10-14,2023-10-26,2023-10-22,u_cust_357,2693,Rio de Janeiro,SP,2693,-22.795544618580603,-46.262684726186905,Unknown,Unknown,1.0,491.4248885293522,13.12982145060842,prod_43,sports_leisure,69.02453013942696,1,debit_card,2.0,504.5547099799606,10,2023,3,0,14,4
ord_525,cust_74,delivered,2023-09-26,2023-09-26 23:00:00,2023-09-28,2023-09-30,2023-10-06,u_cust_74,9684,Rio de Janeiro,BA,9684,-22.925602375628053,-46.37409976707601,Unknown,Unknown,2.0,481.9935470472659,58.78079969011666,prod_2,sports_leisure,124.87863045945376,9,debit_card,4.0,540.7743467373825,9,2023,1,0,4,-6
ord_526,cust_354,delivered,2023-09-15,2023-09-15 13:00:00,2023-09-17,2023-09-19,2023-09-25,u_cust_354,7799,Belo Horizonte,BA,7799,-22.644540148115865,-46.502618855590725,Unknown,Unknown,,,,,,678.6356465404167,5,debit_card,4.0,,9,2023,4,0,4,-6
ord_527,cust_583,delivered,2023-01-29,2023-01-29 14:00:00,2023-01-30,2023-02-07,2023-02-08,u_cust_583,8891,Salvador,MG,8891,-22.820306905348698,-46.20454508937792,Unknown,Unknown,1.0,274.73369108649024,12.517505126095356,prod_7,sports_leisure,269.5702999076533,3,boleto,1.0,287.25119621258557,1,2023,6,0,9,-1
ord_528,cust_770,delivered,2023-08-01,2023-08-01 20:00:00,2023-08-02,2023-08-10,2023-08-11,u_cust_770,2761,Salvador,RJ,2761,-22.985771776270838,-46.481997663603416,Unknown,Unknown,4.0,863.9267195095227,116.74683842144876,prod_1,watches_gifts,767.4151668186962,4,credit_card,1.0,980.6735579309715,8,2023,1,0,9,-1
ord_529,cust_187,delivered,2023-10-10,2023-10-10 15:00:00,2023-10-11,2023-10-18,2023-10-20,u_cust_187,2930,Salvador,BA,2930,-22.42055158075131,-46.73871263966316,Unknown,Unknown,4.0,1146.9255283594382,121.16771298324434,prod_14,computers_accessories,305.0518636228913,1,boleto,3.0,1268.0932413426826,10,2023,1,0,8,-2
ord_530,cust_684,delivered,2023-02-19,2023-02-19 16:00:00,2023-02-21,2023-03-02,2023-03-01,u_cust_684,7254,Rio de Janeiro,BA,7254,-22.904747545095677,-46.14279966567547,Unknown,Unknown,1.0,265.12783253464755,42.148887050603726,prod_2,sports_leisure,1684.6879918262262,9,boleto,1.0,307.27671958525127,2,2023,6,0,11,1
ord_531,cust_289,delivered,2023-04-05,2023-04-05 23:00:00,2023-04-07,2023-04-10,2023-04-15,u_cust_289,4394,Sao Paulo,BA,4394,-22.85263559784509,-46.87461877132352,Unknown,Unknown,,,,,,1684.6879918262262,8,debit_card,4.0,,4,2023,2,0,5,-5
ord_532,cust_44,delivered,2023-03-29,2023-03-29 13:00:00,2023-03-30,2023-04-03,2023-04-08,u_cust_44,6486,Rio de Janeiro,SP,6486,-22.85739994617031,-46.90493487674294,Unknown,Unknown,1.0,382.8636074869991,27.33795147546879,prod_4,bed_bath_table,334.4986967960096,4,debit_card,3.0,410.2015589624679,3,2023,2,0,5,-5
ord_533,cust_572,delivered,2023-02-13,2023-02-13 17:00:00,2023-02-14,2023-02-17,2023-02-23,u_cust_572,3745,Rio de Janeiro,SP,3745,-22.714079558360368,-46.32001448987179,Unknown,Unknown,,,,,,397.4470381553037,2,voucher,1.0,,2,2023,0,0,4,-6
ord_534,cust_82,delivered,2023-10-05,2023-10-05 23:00:00,2023-10-07,2023-10-11,2023-10-15,u_cust_82,3027,Rio de Janeiro,BA,3027,-22.935100782768277,-46.84362638746669,Unknown,Unknown,1.0,446.16220284458245,21.126314104602283,prod_25,sports_leisure,1184.2620143230654,9,credit_card,2.0,467.2885169491847,10,2023,3,0,6,-4
ord_535,cust_122,delivered,2023-06-20,2023-06-20 08:00:00,2023-06-21,2023-06-24,2023-06-30,u_cust_122,2757,Salvador,RJ,2757,-22.840037082532344,-46.40638678343062,Unknown,Unknown,,,,,,400.843998088449,4,credit_card,5.0,,6,2023,1,0,4,-6
ord_536,cust_357,delivered,2023-07-08,2023-07-08 21:00:00,2023-07-10,2023-07-22,2023-07-18,u_cust_357,2693,Rio de Janeiro,SP,2693,-22.795544618580603,-46.262684726186905,Unknown,Unknown,1.0,293.28062331546806,20.81205350411489,prod_35,health_beauty,678.6356465404167,9,debit_card,1.0,314.09267681958295,7,2023,5,0,14,4
ord_537,cust_527,delivered,2023-12-19,2023-12-19 02:00:00,2023-12-21,2023-12-28,2023-12-29,u_cust_527,9905,Rio de Janeiro,MG,9905,-22.78073429840742,-46.58883903415365,Unknown,Unknown,2.0,647.1175170770093,76.19912171086119,prod_12,computers_accessories,407.8823115937561,3,debit_card,1.0,723.3166387878705,12,2023,1,0,9,-1
ord_538,cust_65,delivered,2023-07-03,2023-07-03 05:00:00,2023-07-04,2023-07-11,2023-07-13,u_cust_65,8892,Salvador,SP,8892,-22.02981227569373,-46.61201351990468,Unknown,Unknown,1.0,335.7386144173693,40.72294817905376,prod_39,sports_leisure,463.2551421744156,7,credit_card,2.0,376.46156259642305,7,2023,0,0,8,-2
ord_539,cust_656,delivered,2023-01-03,2023-01-03 06:00:00,2023-01-05,2023-01-17,2023-01-13,u_cust_656,9017,Sao Paulo,SP,9017,-22.731272530535207,-46.37337490512359,Unknown,Unknown,,,,,,479.262764591919,7,voucher,4.0,,1,2023,1,0,14,4
ord_540,cust_374,delivered,2023-07-10,2023-07-10 12:00:00,2023-07-11,2023-07-14,2023-07-20,u_cust_374,1559,Belo Horizonte,BA,1559,-22.538858222119305,-46.757764339924194,Unknown,Unknown,,,,,,596.0246437076431,4,debit_card,2.0,,7,2023,0,0,4,-6
ord_541,cust_161,delivered,2023-04-28,2023-04-28 18:00:00,2023-04-30,2023-05-08,2023-05-08,u_cust_161,2636,Salvador,BA,2636,-22.0510243350351,-46.86967163541031,Unknown,Unknown,1.0,307.94517826533183,37.86861887968067,prod_19,sports_leisure,1764.506144026853,2,voucher,1.0,345.8137971450125,4,2023,4,0,10,0
ord_542,cust_745,delivered,2023-01-19,2023-01-19 22:00:00,2023-01-21,2023-02-01,2023-01-29,u_cust_745,4086,Salvador,BA,4086,-22.016919554047,-46.7832361319896,Unknown,Unknown,,,,,,850.3162587133631,9,boleto,4.0,,1,2023,3,0,13,3
ord_543,cust_379,delivered,2023-01-23,2023-01-23 22:00:00,2023-01-24,2023-02-06,2023-02-02,u_cust_379,1580,Belo Horizonte,SP,1580,-22.22725585545359,-46.80098230798501,Unknown,Unknown,2.0,404.48537357647206,55.272963567885554,prod_27,computers_accessories,504.4328090101454,4,debit_card,3.0,459.7583371443576,1,2023,0,0,14,4
ord_544,cust_655,delivered,2023-01-30,2023-01-30 01:00:00,2023-02-01,2023-02-05,2023-02-09,u_cust_655,7241,Belo Horizonte,MG,7241,-22.799933262382435,-46.12020194268808,Unknown,Unknown,1.0,54.16651343268139,5.071309000985305,prod_17,bed_bath_table,1105.5510583798762,8,boleto,1.0,59.23782243366669,1,2023,0,0,6,-4
ord_545,cust_357,delivered,2023-10-22,2023-10-22 17:00:00,2023-10-23,2023-11-01,2023-11-01,u_cust_357,2693,Rio de Janeiro,SP,2693,-22.795544618580603,-46.262684726186905,Unknown,Unknown,3.0,698.4760492993822,72.6363304882004,prod_33,sports_leisure,255.16584387766557,2,debit_card,2.0,771.1123797875827,10,2023,6,0,10,0
ord_546,cust_187,delivered,2023-04-18,2023-04-18 11:00:00,2023-04-19,2023-04-26,2023-04-28,u_cust_187,2930,Salvador,BA,2930,-22.42055158075131,-46.73871263966316,Unknown,Unknown,2.0,411.300344353513,78.54313109580025,prod_17,bed_bath_table,541.5153769540142,8,boleto,3.0,489.84347544931325,4,2023,1,0,8,-2
ord_547,cust_321,delivered,2023-10-08,2023-10-08 10:00:00,2023-10-10,2023-10-16,2023-10-18,u_cust_321,8992,Salvador,MG,8992,-22.93021421599953,-46.67657264467778,Unknown,Unknown,1.0,480.6052184133154,41.28812686609584,prod_45,sports_leisure,531.0238876978694,5,debit_card,5.0,521.8933452794113,10,2023,6,0,8,-2
ord_548,cust_449,delivered,2023-05-08,2023-05-08 19:00:00,2023-05-09,2023-05-15,2023-05-18,u_cust_449,6073,Belo Horizonte,BA,6073,-22.23746488794598,-46.34137749103691,Unknown,Unknown,,,,,,116.75132629121424,7,voucher,3.0,,5,2023,0,0,7,-3
